,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
6925032,2008,12,20,6,1343.0,1330,1436.0,1435,AA,1455,N5DUAA,53.0,65.0,37.0,1.0,13.0,MCO,MIA,193,5.0,11.0,0,N,0,,,,,
6925033,2008,12,21,7,1404.0,1330,1507.0,1435,AA,1455,N625AA,63.0,65.0,41.0,32.0,34.0,MCO,MIA,193,6.0,16.0,0,N,0,0.0,0.0,0.0,0.0,32.0
6925035,2008,12,23,2,1359.0,1330,1450.0,1435,AA,1455,N5CUAA,51.0,65.0,39.0,15.0,29.0,MCO,MIA,193,5.0,7.0,0,N,0,4.0,0.0,0.0,0.0,11.0
6925037,2008,12,25,4,1351.0,1330,1444.0,1435,AA,1455,N630AA,53.0,65.0,41.0,9.0,21.0,MCO,MIA,193,3.0,9.0,0,N,0,,,,,
6925038,2008,12,26,5,1404.0,1330,1500.0,1435,AA,1455,N629AA,56.0,65.0,41.0,25.0,34.0,MCO,MIA,193,5.0,10.0,0,N,0,10.0,0.0,0.0,0.0,15.0
6925039,2008,12,27,6,1340.0,1330,1439.0,1435,AA,1455,N5EMAA,59.0,65.0,41.0,4.0,10.0,MCO,MIA,193,5.0,13.0,0,N,0,,,,,
6925042,2008,12,30,2,1358.0,1330,1451.0,1435,AA,1455,N5FRAA,53.0,65.0,36.0,16.0,28.0,MCO,MIA,193,4.0,13.0,0,N,0,2.0,0.0,0.0,0.0,14.0
6925043,2008,12,31,3,1338.0,1330,1436.0,1435,AA,1455,N624AA,58.0,65.0,34.0,1.0,8.0,MCO,MIA,193,7.0,17.0,0,N,0,,,,,
6925045,2008,12,2,2,1619.0,1540,1928.0,1900,AA,1455,N5DMAA,369.0,380.0,351.0,28.0,39.0,MIA,SFO,2585,2.0,16.0,0,N,0,28.0,0.0,0.0,0.0,0.0
6925049,2008,12,6,6,1631.0,1540,1927.0,1900,AA,1455,N5BRAA,356.0,380.0,335.0,27.0,51.0,MIA,SFO,2585,5.0,16.0,0,N,0,8.0,0.0,0.0,0.0,19.0
6925050,2008,12,7,7,1636.0,1540,1949.0,1900,AA,1455,N5CRAA,373.0,380.0,351.0,49.0,56.0,MIA,SFO,2585,3.0,19.0,0,N,0,12.0,0.0,0.0,0.0,37.0
6925052,2008,12,9,2,1703.0,1540,2015.0,1900,AA,1455,N615AA,372.0,380.0,353.0,75.0,83.0,MIA,SFO,2585,4.0,15.0,0,N,0,36.0,0.0,0.0,0.0,39.0
6925053,2008,12,10,3,1549.0,1540,1841.0,1900,AA,1455,N345AA,352.0,380.0,334.0,-19.0,9.0,MIA,SFO,2585,3.0,15.0,0,N,0,,,,,
6925054,2008,12,11,4,1706.0,1540,2022.0,1900,AA,1455,N5CEAA,376.0,380.0,360.0,82.0,86.0,MIA,SFO,2585,4.0,12.0,0,N,0,0.0,22.0,0.0,0.0,60.0
6925055,2008,12,12,5,1658.0,1540,2010.0,1900,AA,1455,N612AA,372.0,380.0,347.0,70.0,78.0,MIA,SFO,2585,3.0,22.0,0,N,0,9.0,0.0,0.0,0.0,61.0
6925056,2008,12,13,6,1610.0,1540,1933.0,1900,AA,1455,N5DYAA,383.0,380.0,360.0,33.0,30.0,MIA,SFO,2585,4.0,19.0,0,N,0,30.0,0.0,3.0,0.0,0.0
6925057,2008,12,14,7,1632.0,1540,2009.0,1900,AA,1455,N5EPAA,397.0,380.0,380.0,69.0,52.0,MIA,SFO,2585,4.0,13.0,0,N,0,0.0,0.0,69.0,0.0,0.0
6925058,2008,12,15,1,1625.0,1540,1954.0,1900,AA,1455,N383AA,389.0,380.0,372.0,54.0,45.0,MIA,SFO,2585,4.0,13.0,0,N,0,45.0,0.0,9.0,0.0,0.0
6925059,2008,12,16,2,1621.0,1540,1940.0,1900,AA,1455,N5DMAA,379.0,380.0,358.0,40.0,41.0,MIA,SFO,2585,6.0,15.0,0,N,0,40.0,0.0,0.0,0.0,0.0
6925061,2008,12,18,4,1604.0,1540,1913.0,1900,AA,1455,N5CXAA,369.0,380.0,354.0,13.0,24.0,MIA,SFO,2585,4.0,11.0,0,N,0,,,,,
6925062,2008,12,19,5,1614.0,1540,1912.0,1900,AA,1455,N5CJAA,358.0,380.0,344.0,12.0,34.0,MIA,SFO,2585,3.0,11.0,0,N,0,,,,,
6925063,2008,12,20,6,1617.0,1540,1937.0,1900,AA,1455,N5DUAA,380.0,380.0,356.0,37.0,37.0,MIA,SFO,2585,4.0,20.0,0,N,0,37.0,0.0,0.0,0.0,0.0
6925064,2008,12,21,7,1626.0,1540,2025.0,1900,AA,1455,N5CKAA,419.0,380.0,380.0,85.0,46.0,MIA,SFO,2585,8.0,31.0,0,N,0,0.0,0.0,85.0,0.0,0.0
6925067,2008,12,24,3,1717.0,1540,2056.0,1900,AA,1455,N399AA,399.0,380.0,360.0,116.0,97.0,MIA,SFO,2585,5.0,34.0,0,N,0,0.0,0.0,65.0,0.0,51.0
6925068,2008,12,25,4,1548.0,1540,1844.0,1900,AA,1455,N630AA,356.0,380.0,343.0,-16.0,8.0,MIA,SFO,2585,4.0,9.0,0,N,0,,,,,
6925073,2008,12,30,2,1550.0,1540,1859.0,1900,AA,1455,N626AA,369.0,380.0,348.0,-1.0,10.0,MIA,SFO,2585,10.0,11.0,0,N,0,,,,,
6925075,2008,12,1,1,1628.0,1430,2300.0,2045,AA,1456,N4WDAA,272.0,255.0,219.0,135.0,118.0,SFO,ORD,1846,39.0,14.0,0,N,0,0.0,0.0,17.0,0.0,118.0
6925080,2008,12,6,6,1438.0,1430,2037.0,2045,AA,1456,N4WVAA,239.0,255.0,217.0,-8.0,8.0,SFO,ORD,1846,9.0,13.0,0,N,0,,,,,
6925082,2008,12,8,1,1446.0,1430,2045.0,2045,AA,1456,N4XYAA,239.0,255.0,213.0,0.0,16.0,SFO,ORD,1846,8.0,18.0,0,N,0,,,,,
6925083,2008,12,9,2,1522.0,1430,2226.0,2045,AA,1456,N4WVAA,304.0,255.0,269.0,101.0,52.0,SFO,ORD,1846,18.0,17.0,0,N,0,0.0,0.0,101.0,0.0,0.0
6925086,2008,12,12,5,1444.0,1430,2047.0,2045,AA,1456,N255AA,243.0,255.0,214.0,2.0,14.0,SFO,ORD,1846,13.0,16.0,0,N,0,,,,,
6925088,2008,12,14,7,1440.0,1430,2045.0,2045,AA,1456,N590AA,245.0,255.0,204.0,0.0,10.0,SFO,ORD,1846,8.0,33.0,0,N,0,,,,,
6925089,2008,12,15,1,1621.0,1430,2153.0,2045,AA,1456,N4XDAA,212.0,255.0,195.0,68.0,111.0,SFO,ORD,1846,5.0,12.0,0,N,0,0.0,0.0,1.0,0.0,67.0
6925090,2008,12,16,2,1622.0,1430,2309.0,2045,AA,1456,N567AA,287.0,255.0,205.0,144.0,112.0,SFO,ORD,1846,61.0,21.0,0,N,0,0.0,0.0,144.0,0.0,0.0
6925093,2008,12,19,5,1450.0,1430,2032.0,2045,AA,1456,N4WRAA,222.0,255.0,189.0,-13.0,20.0,SFO,ORD,1846,9.0,24.0,0,N,0,,,,,
6925094,2008,12,20,6,2001.0,1430,146.0,2045,AA,1456,N596AA,225.0,255.0,201.0,301.0,331.0,SFO,ORD,1846,14.0,10.0,0,N,0,263.0,0.0,0.0,0.0,38.0
6925095,2008,12,21,7,1559.0,1430,2143.0,2045,AA,1456,N4XXAA,224.0,255.0,203.0,58.0,89.0,SFO,ORD,1846,7.0,14.0,0,N,0,0.0,0.0,10.0,0.0,48.0
6925096,2008,12,22,1,1455.0,1430,2052.0,2045,AA,1456,N562AA,237.0,255.0,208.0,7.0,25.0,SFO,ORD,1846,10.0,19.0,0,N,0,,,,,
6925097,2008,12,23,2,1556.0,1430,2158.0,2045,AA,1456,N591AA,242.0,255.0,212.0,73.0,86.0,SFO,ORD,1846,13.0,17.0,0,N,0,0.0,0.0,8.0,0.0,65.0
6925098,2008,12,24,3,1638.0,1430,2305.0,2045,AA,1456,N4WRAA,267.0,255.0,201.0,140.0,128.0,SFO,ORD,1846,52.0,14.0,0,N,0,23.0,0.0,12.0,0.0,105.0
6925099,2008,12,25,4,1906.0,1430,40.0,2045,AA,1456,N4XVAA,214.0,255.0,193.0,235.0,276.0,SFO,ORD,1846,8.0,13.0,0,N,0,235.0,0.0,0.0,0.0,0.0
6925100,2008,12,26,5,1526.0,1430,2152.0,2045,AA,1456,N593AA,266.0,255.0,229.0,67.0,56.0,SFO,ORD,1846,21.0,16.0,0,N,0,0.0,0.0,11.0,0.0,56.0
6925101,2008,12,27,6,1503.0,1430,2140.0,2045,AA,1456,N433AA,277.0,255.0,228.0,55.0,33.0,SFO,ORD,1846,23.0,26.0,0,N,0,0.0,0.0,50.0,0.0,5.0
6925103,2008,12,29,1,1437.0,1430,2019.0,2045,AA,1456,N4XEAA,222.0,255.0,203.0,-26.0,7.0,SFO,ORD,1846,7.0,12.0,0,N,0,,,,,
6925104,2008,12,30,2,1444.0,1430,2036.0,2045,AA,1456,N4WPAA,232.0,255.0,205.0,-9.0,14.0,SFO,ORD,1846,8.0,19.0,0,N,0,,,,,
6925106,2008,12,1,1,1539.0,1505,1703.0,1640,AA,1457,N459AA,144.0,155.0,124.0,23.0,34.0,DFW,PHX,868,6.0,14.0,0,N,0,23.0,0.0,0.0,0.0,0.0
6925107,2008,12,2,2,1518.0,1505,1650.0,1640,AA,1457,N538AA,152.0,155.0,133.0,10.0,13.0,DFW,PHX,868,7.0,12.0,0,N,0,,,,,
6925113,2008,12,9,2,1519.0,1505,1656.0,1640,AA,1457,N491AA,157.0,155.0,132.0,16.0,14.0,DFW,PHX,868,5.0,20.0,0,N,0,14.0,0.0,2.0,0.0,0.0
6925119,2008,12,16,2,1544.0,1505,1747.0,1640,AA,1457,N503AA,183.0,155.0,140.0,67.0,39.0,DFW,PHX,868,8.0,35.0,0,N,0,39.0,0.0,28.0,0.0,0.0
6925120,2008,12,17,3,1516.0,1505,1700.0,1640,AA,1457,N466AA,164.0,155.0,139.0,20.0,11.0,DFW,PHX,868,5.0,20.0,0,N,0,11.0,0.0,9.0,0.0,0.0
6925121,2008,12,18,4,1524.0,1505,1714.0,1640,AA,1457,N290AA,170.0,155.0,137.0,34.0,19.0,DFW,PHX,868,10.0,23.0,0,N,0,9.0,10.0,15.0,0.0,0.0
6925123,2008,12,21,7,1513.0,1505,1639.0,1640,AA,1457,N476AA,146.0,155.0,129.0,-1.0,8.0,DFW,PHX,868,5.0,12.0,0,N,0,,,,,
6925124,2008,12,22,1,1517.0,1505,1651.0,1640,AA,1457,N486AA,154.0,155.0,136.0,11.0,12.0,DFW,PHX,868,6.0,12.0,0,N,0,,,,,
6925125,2008,12,23,2,1529.0,1505,1719.0,1640,AA,1457,N475AA,170.0,155.0,139.0,39.0,24.0,DFW,PHX,868,5.0,26.0,0,N,0,4.0,10.0,15.0,0.0,10.0
6925130,2008,12,29,1,1517.0,1505,1636.0,1640,AA,1457,N465AA,139.0,155.0,124.0,-4.0,12.0,DFW,PHX,868,4.0,11.0,0,N,0,,,,,
6925131,2008,12,30,2,1513.0,1505,1639.0,1640,AA,1457,N487AA,146.0,155.0,130.0,-1.0,8.0,DFW,PHX,868,5.0,11.0,0,N,0,,,,,
6925133,2008,12,1,1,1825.0,1245,1959.0,1415,AA,1457,N533AA,154.0,150.0,106.0,344.0,340.0,SDF,DFW,733,13.0,35.0,0,N,0,335.0,0.0,4.0,0.0,5.0
6925143,2008,12,11,4,1301.0,1245,1409.0,1415,AA,1457,N496AA,128.0,150.0,109.0,-6.0,16.0,SDF,DFW,733,7.0,12.0,0,N,0,,,,,
6925148,2008,12,16,2,1321.0,1245,,1415,AA,1457,N467AA,,150.0,,,36.0,SDF,DFW,733,,11.0,1,A,0,,,,,
6925152,2008,12,20,6,1312.0,1245,1443.0,1415,AA,1457,N524AA,151.0,150.0,127.0,28.0,27.0,SDF,DFW,733,13.0,11.0,0,N,0,27.0,0.0,1.0,0.0,0.0
6925154,2008,12,22,1,1321.0,1245,1426.0,1415,AA,1457,N486AA,125.0,150.0,111.0,11.0,36.0,SDF,DFW,733,5.0,9.0,0,N,0,,,,,
6925155,2008,12,23,2,1300.0,1245,1417.0,1415,AA,1457,N4YFAA,137.0,150.0,122.0,2.0,15.0,SDF,DFW,733,9.0,6.0,0,N,0,,,,,
6925156,2008,12,24,3,1253.0,1245,1407.0,1415,AA,1457,N470AA,134.0,150.0,120.0,-8.0,8.0,SDF,DFW,733,5.0,9.0,0,N,0,,,,,
6925159,2008,12,27,6,1335.0,1245,1512.0,1415,AA,1457,N485AA,157.0,150.0,128.0,57.0,50.0,SDF,DFW,733,13.0,16.0,0,N,0,0.0,9.0,7.0,0.0,41.0
6925167,2008,12,4,4,1418.0,1405,1758.0,1730,AA,1458,N474AA,160.0,145.0,134.0,28.0,13.0,LAX,DEN,862,11.0,15.0,0,N,0,0.0,0.0,15.0,0.0,13.0
6925171,2008,12,8,1,1630.0,1405,1956.0,1730,AA,1458,N4XAAA,146.0,145.0,119.0,146.0,145.0,LAX,DEN,862,17.0,10.0,0,N,0,135.0,0.0,1.0,0.0,10.0
6925177,2008,12,14,7,1453.0,1405,1806.0,1730,AA,1458,N583AA,133.0,145.0,97.0,36.0,48.0,LAX,DEN,862,24.0,12.0,0,N,0,8.0,0.0,0.0,0.0,28.0
6925185,2008,12,22,1,1423.0,1405,1721.0,1730,AA,1458,N491AA,118.0,145.0,100.0,-9.0,18.0,LAX,DEN,862,6.0,12.0,0,N,0,,,,,
6925188,2008,12,25,4,1512.0,1405,1817.0,1730,AA,1458,N290AA,125.0,145.0,103.0,47.0,67.0,LAX,DEN,862,8.0,14.0,0,N,0,46.0,0.0,0.0,0.0,1.0
6925192,2008,12,29,1,1414.0,1405,1721.0,1730,AA,1458,N290AA,127.0,145.0,106.0,-9.0,9.0,LAX,DEN,862,5.0,16.0,0,N,0,,,,,
6925196,2008,12,13,6,1328.0,1320,1528.0,1535,AA,1459,N547AA,180.0,195.0,167.0,-7.0,8.0,PBI,DFW,1103,4.0,9.0,0,N,0,,,,,
6925198,2008,12,27,6,2243.0,1320,27.0,1535,AA,1459,N508AA,164.0,195.0,149.0,532.0,563.0,PBI,DFW,1103,3.0,12.0,0,N,0,242.0,0.0,0.0,0.0,290.0
6925203,2008,12,5,5,1218.0,1205,1429.0,1430,AA,1460,N3CEAA,131.0,145.0,111.0,-1.0,13.0,MIA,DCA,920,4.0,16.0,0,N,0,,,,,
6925208,2008,12,10,3,1219.0,1205,1442.0,1430,AA,1460,N3CGAA,143.0,145.0,125.0,12.0,14.0,MIA,DCA,920,4.0,14.0,0,N,0,,,,,
6925209,2008,12,11,4,1230.0,1205,1445.0,1430,AA,1460,N3APAA,135.0,145.0,117.0,15.0,25.0,MIA,DCA,920,6.0,12.0,0,N,0,0.0,0.0,0.0,0.0,15.0
6925215,2008,12,17,3,1222.0,1205,1442.0,1430,AA,1460,N3DAAA,140.0,145.0,125.0,12.0,17.0,MIA,DCA,920,4.0,11.0,0,N,0,,,,,
6925218,2008,12,20,6,1225.0,1205,1443.0,1430,AA,1460,N3CRAA,138.0,145.0,118.0,13.0,20.0,MIA,DCA,920,4.0,16.0,0,N,0,,,,,
6925219,2008,12,21,7,1211.0,1205,1425.0,1430,AA,1460,N3CLAA,134.0,145.0,117.0,-5.0,6.0,MIA,DCA,920,3.0,14.0,0,N,0,,,,,
6925220,2008,12,22,1,1251.0,1205,1507.0,1430,AA,1460,N3BHAA,136.0,145.0,117.0,37.0,46.0,MIA,DCA,920,4.0,15.0,0,N,0,33.0,0.0,0.0,0.0,4.0
6925221,2008,12,23,2,1211.0,1205,1429.0,1430,AA,1460,N3BFAA,138.0,145.0,122.0,-1.0,6.0,MIA,DCA,920,3.0,13.0,0,N,0,,,,,
6925230,2008,12,1,1,1048.0,1040,1253.0,1250,AA,1461,N4XUAA,245.0,250.0,224.0,3.0,8.0,DFW,SFO,1464,4.0,17.0,0,N,0,,,,,
6925231,2008,12,2,2,1120.0,1040,1325.0,1250,AA,1461,N598AA,245.0,250.0,223.0,35.0,40.0,DFW,SFO,1464,5.0,17.0,0,N,0,0.0,0.0,35.0,0.0,0.0
6925232,2008,12,3,3,1048.0,1040,1247.0,1250,AA,1461,N522AA,239.0,250.0,205.0,-3.0,8.0,DFW,SFO,1464,5.0,29.0,0,N,0,,,,,
6925236,2008,12,7,7,1100.0,1040,1259.0,1250,AA,1461,N4XPAA,239.0,250.0,226.0,9.0,20.0,DFW,SFO,1464,2.0,11.0,0,N,0,,,,,
6925237,2008,12,8,1,1105.0,1040,1326.0,1250,AA,1461,N4XJAA,261.0,250.0,205.0,36.0,25.0,DFW,SFO,1464,5.0,51.0,0,N,0,0.0,0.0,36.0,0.0,0.0
6925239,2008,12,10,3,1048.0,1040,1222.0,1250,AA,1461,N4YHAA,214.0,250.0,197.0,-28.0,8.0,DFW,SFO,1464,4.0,13.0,0,N,0,,,,,
6925244,2008,12,15,1,1251.0,1040,1506.0,1250,AA,1461,N435AA,255.0,250.0,225.0,136.0,131.0,DFW,SFO,1464,4.0,26.0,0,N,0,0.0,0.0,131.0,0.0,5.0
6925245,2008,12,16,2,1105.0,1040,1357.0,1250,AA,1461,N423AA,292.0,250.0,222.0,67.0,25.0,DFW,SFO,1464,14.0,56.0,0,N,0,0.0,25.0,42.0,0.0,0.0
6925246,2008,12,17,3,1055.0,1040,1255.0,1250,AA,1461,N4XXAA,240.0,250.0,221.0,5.0,15.0,DFW,SFO,1464,4.0,15.0,0,N,0,,,,,
6925247,2008,12,18,4,1139.0,1040,1345.0,1250,AA,1461,N4XVAA,246.0,250.0,214.0,55.0,59.0,DFW,SFO,1464,7.0,25.0,0,N,0,55.0,0.0,0.0,0.0,0.0
6925248,2008,12,19,5,1106.0,1040,1313.0,1250,AA,1461,N594AA,247.0,250.0,225.0,23.0,26.0,DFW,SFO,1464,4.0,18.0,0,N,0,10.0,0.0,0.0,0.0,13.0
6925249,2008,12,20,6,1053.0,1040,1257.0,1250,AA,1461,N4WUAA,244.0,250.0,224.0,7.0,13.0,DFW,SFO,1464,6.0,14.0,0,N,0,,,,,
6925250,2008,12,21,7,1118.0,1040,1325.0,1250,AA,1461,N237AA,247.0,250.0,227.0,35.0,38.0,DFW,SFO,1464,5.0,15.0,0,N,0,35.0,0.0,0.0,0.0,0.0
6925252,2008,12,23,2,1059.0,1040,1303.0,1250,AA,1461,N592AA,244.0,250.0,218.0,13.0,19.0,DFW,SFO,1464,7.0,19.0,0,N,0,,,,,
6925253,2008,12,24,3,1109.0,1040,1349.0,1250,AA,1461,N598AA,280.0,250.0,225.0,59.0,29.0,DFW,SFO,1464,5.0,50.0,0,N,0,0.0,0.0,59.0,0.0,0.0
6925254,2008,12,25,4,1241.0,1040,1435.0,1250,AA,1461,N598AA,234.0,250.0,213.0,105.0,121.0,DFW,SFO,1464,5.0,16.0,0,N,0,94.0,0.0,0.0,0.0,11.0
6925256,2008,12,27,6,1258.0,1040,1514.0,1250,AA,1461,N201AA,256.0,250.0,211.0,144.0,138.0,DFW,SFO,1464,3.0,42.0,0,N,0,0.0,13.0,6.0,0.0,125.0
6925259,2008,12,30,2,1106.0,1040,1246.0,1250,AA,1461,N4YKAA,220.0,250.0,202.0,-4.0,26.0,DFW,SFO,1464,6.0,12.0,0,N,0,,,,,
6925260,2008,12,31,3,1120.0,1040,1317.0,1250,AA,1461,N4YGAA,237.0,250.0,216.0,27.0,40.0,DFW,SFO,1464,4.0,17.0,0,N,0,27.0,0.0,0.0,0.0,0.0
6925261,2008,12,1,1,753.0,705,1005.0,950,AA,1461,N4XUAA,132.0,165.0,106.0,15.0,48.0,MSP,DFW,852,9.0,17.0,0,N,0,15.0,0.0,0.0,0.0,0.0
6925262,2008,12,2,2,712.0,705,937.0,950,AA,1461,N487AA,145.0,165.0,108.0,-13.0,7.0,MSP,DFW,852,11.0,26.0,0,N,0,,,,,
6925269,2008,12,9,2,719.0,705,1005.0,950,AA,1461,N4YPAA,166.0,165.0,134.0,15.0,14.0,MSP,DFW,852,10.0,22.0,0,N,0,14.0,0.0,1.0,0.0,0.0
6925270,2008,12,10,3,724.0,705,956.0,950,AA,1461,N4YHAA,152.0,165.0,115.0,6.0,19.0,MSP,DFW,852,21.0,16.0,0,N,0,,,,,
6925273,2008,12,13,6,714.0,705,952.0,950,AA,1461,N4YUAA,158.0,165.0,133.0,2.0,9.0,MSP,DFW,852,11.0,14.0,0,N,0,,,,,
6925275,2008,12,15,1,715.0,705,1010.0,950,AA,1461,N435AA,175.0,165.0,140.0,20.0,10.0,MSP,DFW,852,5.0,30.0,0,N,0,0.0,10.0,10.0,0.0,0.0
6925278,2008,12,18,4,720.0,705,1008.0,950,AA,1461,N4WAAA,168.0,165.0,137.0,18.0,15.0,MSP,DFW,852,15.0,16.0,0,N,0,15.0,0.0,3.0,0.0,0.0
6925279,2008,12,19,5,729.0,705,1020.0,950,AA,1461,N594AA,171.0,165.0,131.0,30.0,24.0,MSP,DFW,852,5.0,35.0,0,N,0,0.0,24.0,6.0,0.0,0.0
6925281,2008,12,21,7,718.0,705,1009.0,950,AA,1461,N4XHAA,171.0,165.0,121.0,19.0,13.0,MSP,DFW,852,8.0,42.0,0,N,0,0.0,13.0,6.0,0.0,0.0
6925282,2008,12,22,1,715.0,705,941.0,950,AA,1461,N4YDAA,146.0,165.0,114.0,-9.0,10.0,MSP,DFW,852,11.0,21.0,0,N,0,,,,,
6925283,2008,12,23,2,718.0,705,1017.0,950,AA,1461,N592AA,179.0,165.0,138.0,27.0,13.0,MSP,DFW,852,8.0,33.0,0,N,0,13.0,0.0,14.0,0.0,0.0
6925284,2008,12,24,3,719.0,705,1005.0,950,AA,1461,N598AA,166.0,165.0,132.0,15.0,14.0,MSP,DFW,852,7.0,27.0,0,N,0,14.0,0.0,1.0,0.0,0.0
6925285,2008,12,25,4,713.0,705,944.0,950,AA,1461,N219AA,151.0,165.0,126.0,-6.0,8.0,MSP,DFW,852,3.0,22.0,0,N,0,,,,,
6925287,2008,12,27,6,711.0,705,1122.0,950,AA,1461,N408AA,251.0,165.0,194.0,92.0,6.0,MSP,DFW,852,26.0,31.0,0,N,0,6.0,0.0,86.0,0.0,0.0
6925290,2008,12,30,2,716.0,705,1024.0,950,AA,1461,N4YKAA,188.0,165.0,123.0,34.0,11.0,MSP,DFW,852,32.0,33.0,0,N,0,11.0,0.0,23.0,0.0,0.0
6925291,2008,12,31,3,734.0,705,957.0,950,AA,1461,N4YGAA,143.0,165.0,119.0,7.0,29.0,MSP,DFW,852,4.0,20.0,0,N,0,,,,,
6925297,2008,12,6,6,631.0,600,801.0,725,AA,1462,N278AA,90.0,85.0,62.0,36.0,31.0,MSP,ORD,334,10.0,18.0,0,N,0,31.0,0.0,5.0,0.0,0.0
6925304,2008,12,15,1,639.0,600,824.0,725,AA,1462,N237AA,105.0,85.0,64.0,59.0,39.0,MSP,ORD,334,27.0,14.0,0,N,0,0.0,39.0,20.0,0.0,0.0
6925318,2008,12,31,3,627.0,600,756.0,725,AA,1462,N521AA,89.0,85.0,53.0,31.0,27.0,MSP,ORD,334,15.0,21.0,0,N,0,27.0,0.0,4.0,0.0,0.0
6925319,2008,12,1,1,910.0,820,1218.0,1125,AA,1462,N293AA,128.0,125.0,100.0,53.0,50.0,ORD,EWR,719,5.0,23.0,0,N,0,0.0,36.0,3.0,0.0,14.0
6925321,2008,12,3,3,833.0,820,1123.0,1125,AA,1462,N456AA,110.0,125.0,91.0,-2.0,13.0,ORD,EWR,719,4.0,15.0,0,N,0,,,,,
6925324,2008,12,6,6,839.0,820,1143.0,1125,AA,1462,N278AA,124.0,125.0,96.0,18.0,19.0,ORD,EWR,719,3.0,25.0,0,N,0,0.0,3.0,0.0,0.0,15.0
6925333,2008,12,15,1,858.0,820,1143.0,1125,AA,1462,N237AA,105.0,125.0,90.0,18.0,38.0,ORD,EWR,719,4.0,11.0,0,N,0,0.0,0.0,0.0,0.0,18.0
6925335,2008,12,17,3,833.0,820,1122.0,1125,AA,1462,N495AA,109.0,125.0,82.0,-3.0,13.0,ORD,EWR,719,9.0,18.0,0,N,0,,,,,
6925336,2008,12,18,4,841.0,820,1147.0,1125,AA,1462,N549AA,126.0,125.0,80.0,22.0,21.0,ORD,EWR,719,6.0,40.0,0,N,0,12.0,0.0,1.0,0.0,9.0
6925337,2008,12,19,5,851.0,820,1217.0,1125,AA,1462,N462AA,146.0,125.0,108.0,52.0,31.0,ORD,EWR,719,11.0,27.0,0,N,0,0.0,18.0,21.0,0.0,13.0
6925339,2008,12,21,7,836.0,820,1131.0,1125,AA,1462,N4YFAA,115.0,125.0,86.0,6.0,16.0,ORD,EWR,719,11.0,18.0,0,N,0,,,,,
6925341,2008,12,23,2,1107.0,820,1503.0,1125,AA,1462,N455AA,176.0,125.0,88.0,218.0,167.0,ORD,EWR,719,6.0,82.0,0,N,0,142.0,25.0,51.0,0.0,0.0
6925342,2008,12,24,3,903.0,820,1242.0,1125,AA,1462,N556AA,159.0,125.0,114.0,77.0,43.0,ORD,EWR,719,7.0,38.0,0,N,0,0.0,24.0,34.0,0.0,19.0
6925344,2008,12,26,5,844.0,820,1201.0,1125,AA,1462,N411AA,137.0,125.0,88.0,36.0,24.0,ORD,EWR,719,8.0,41.0,0,N,0,0.0,24.0,12.0,0.0,0.0
6925345,2008,12,27,6,829.0,820,1119.0,1125,AA,1462,N415AA,110.0,125.0,88.0,-6.0,9.0,ORD,EWR,719,5.0,17.0,0,N,0,,,,,
6925346,2008,12,28,7,841.0,820,1134.0,1125,AA,1462,N532AA,113.0,125.0,88.0,9.0,21.0,ORD,EWR,719,11.0,14.0,0,N,0,,,,,
6925348,2008,12,30,2,853.0,820,1333.0,1125,AA,1462,N545AA,220.0,125.0,87.0,128.0,33.0,ORD,EWR,719,11.0,122.0,0,N,0,0.0,0.0,128.0,0.0,0.0
6925349,2008,12,31,3,829.0,820,1134.0,1125,AA,1462,N521AA,125.0,125.0,95.0,9.0,9.0,ORD,EWR,719,11.0,19.0,0,N,0,,,,,
6925353,2008,12,4,4,1455.0,1440,1555.0,1550,AA,1463,N529AA,60.0,70.0,39.0,5.0,15.0,SAT,DFW,247,10.0,11.0,0,N,0,,,,,
6925355,2008,12,6,6,1446.0,1440,1550.0,1550,AA,1463,N424AA,64.0,70.0,44.0,0.0,6.0,SAT,DFW,247,9.0,11.0,0,N,0,,,,,
6925362,2008,12,13,6,1456.0,1440,1606.0,1550,AA,1463,N417AA,70.0,70.0,49.0,16.0,16.0,SAT,DFW,247,12.0,9.0,0,N,0,0.0,0.0,0.0,0.0,16.0
6925365,2008,12,16,2,1510.0,1440,1605.0,1550,AA,1463,N251AA,55.0,70.0,38.0,15.0,30.0,SAT,DFW,247,8.0,9.0,0,N,0,0.0,0.0,0.0,0.0,15.0
6925367,2008,12,18,4,1518.0,1440,1630.0,1550,AA,1463,N287AA,72.0,70.0,50.0,40.0,38.0,SAT,DFW,247,11.0,11.0,0,N,0,0.0,1.0,2.0,0.0,37.0
6925368,2008,12,19,5,1453.0,1440,1608.0,1550,AA,1463,N248AA,75.0,70.0,56.0,18.0,13.0,SAT,DFW,247,10.0,9.0,0,N,0,0.0,0.0,5.0,0.0,13.0
6925369,2008,12,20,6,1505.0,1440,1606.0,1550,AA,1463,N484AA,61.0,70.0,39.0,16.0,25.0,SAT,DFW,247,12.0,10.0,0,N,0,0.0,0.0,4.0,0.0,12.0
